# frequency  SPL  phase
1.000e+01 4.603e+01 -6.872e+01
1.098e+01 4.768e+01 -7.568e+01
1.205e+01 4.932e+01 -8.333e+01
1.323e+01 5.098e+01 -9.186e+01
1.453e+01 5.265e+01 -1.014e+02
1.595e+01 5.430e+01 -1.119e+02
1.751e+01 5.596e+01 -1.237e+02
1.922e+01 5.761e+01 -1.369e+02
2.110e+01 5.924e+01 -1.518e+02
2.317e+01 6.085e+01 -1.688e+02
2.543e+01 6.237e+01 1.719e+02
2.792e+01 6.375e+01 1.496e+02
3.065e+01 6.484e+01 1.240e+02
3.365e+01 6.543e+01 9.543e+01
3.695e+01 6.533e+01 6.497e+01
4.056e+01 6.454e+01 3.477e+01
4.453e+01 6.323e+01 6.060e+00
4.889e+01 6.162e+01 -2.083e+01
5.367e+01 5.987e+01 -4.626e+01
5.892e+01 5.807e+01 -7.087e+01
6.469e+01 5.625e+01 -9.522e+01
7.102e+01 5.445e+01 -1.197e+02
7.796e+01 5.266e+01 -1.448e+02
8.559e+01 5.088e+01 -1.708e+02
9.397e+01 4.911e+01 1.619e+02
1.032e+02 4.736e+01 1.331e+02
1.132e+02 4.561e+01 1.025e+02
1.243e+02 4.386e+01 6.966e+01
1.365e+02 4.211e+01 3.446e+01
1.499e+02 4.035e+01 -3.513e+00
1.645e+02 3.858e+01 -4.454e+01
1.806e+02 3.679e+01 -8.901e+01
1.983e+02 3.499e+01 -1.372e+02
2.177e+02 3.316e+01 1.704e+02
2.390e+02 3.130e+01 1.135e+02
2.624e+02 2.943e+01 5.168e+01
2.880e+02 2.756e+01 -1.561e+01
3.162e+02 2.570e+01 -8.903e+01
3.472e+02 2.387e+01 -1.695e+02
3.811e+02 2.198e+01 1.021e+02
4.184e+02 1.994e+01 5.393e+00
4.594e+02 1.769e+01 -9.916e+01
5.043e+02 1.544e+01 1.492e+02
5.537e+02 1.367e+01 2.974e+01
6.078e+02 1.285e+01 -1.022e+02
6.673e+02 1.263e+01 1.063e+02
7.326e+02 1.212e+01 -6.608e+01
8.043e+02 1.097e+01 1.023e+02
8.830e+02 9.085e+00 -1.072e+02
9.694e+02 6.799e+00 2.691e+01
1.064e+03 4.738e+00 1.418e+02
1.168e+03 2.877e+00 -1.300e+02
1.283e+03 3.873e-02 -7.004e+01
1.408e+03 -3.592e+00 -2.990e+01
1.546e+03 -5.902e+00 -1.643e+01
1.697e+03 -8.388e+00 -4.165e+01
1.863e+03 -1.030e+01 -1.015e+02
2.046e+03 -1.230e+01 1.522e+02
2.246e+03 -1.490e+01 2.960e+00
2.465e+03 -1.748e+01 1.448e+02
2.707e+03 -1.940e+01 1.767e+02
2.971e+03 -2.439e+01 -5.601e+01
3.262e+03 -2.473e+01 -7.121e+01
3.581e+03 -2.652e+01 -1.787e+02
3.932e+03 -2.689e+01 4.537e+01
4.317e+03 -2.748e+01 -1.147e+02
4.739e+03 -2.765e+01 1.996e+01
5.203e+03 -3.628e+01 -6.047e+01
5.712e+03 -4.721e+01 6.256e+01
6.270e+03 -4.364e+01 3.592e+01
6.884e+03 -4.385e+01 -1.041e+01
7.558e+03 -4.406e+01 6.599e+01
8.297e+03 -5.629e+01 -5.280e+01
9.109e+03 -5.655e+01 5.525e+01
1.000e+04 -5.639e+01 -7.091e+01
