# frequency  SPL  phase
1.000e+01 4.887e+01 -6.139e+01
1.098e+01 5.052e+01 -6.762e+01
1.205e+01 5.217e+01 -7.449e+01
1.323e+01 5.383e+01 -8.216e+01
1.453e+01 5.549e+01 -9.072e+01
1.595e+01 5.715e+01 -1.002e+02
1.751e+01 5.880e+01 -1.109e+02
1.922e+01 6.045e+01 -1.228e+02
2.110e+01 6.209e+01 -1.363e+02
2.317e+01 6.369e+01 -1.518e+02
2.543e+01 6.521e+01 -1.694e+02
2.792e+01 6.660e+01 1.701e+02
3.065e+01 6.768e+01 1.466e+02
3.365e+01 6.828e+01 1.202e+02
3.695e+01 6.818e+01 9.223e+01
4.056e+01 6.739e+01 6.473e+01
4.453e+01 6.608e+01 3.900e+01
4.889e+01 6.448e+01 1.539e+01
5.367e+01 6.274e+01 -6.414e+00
5.892e+01 6.095e+01 -2.702e+01
6.469e+01 5.916e+01 -4.696e+01
7.102e+01 5.738e+01 -6.660e+01
7.796e+01 5.564e+01 -8.630e+01
8.559e+01 5.392e+01 -1.064e+02
9.397e+01 5.223e+01 -1.272e+02
1.032e+02 5.059e+01 -1.488e+02
1.132e+02 4.899e+01 -1.716e+02
1.243e+02 4.744e+01 1.641e+02
1.365e+02 4.595e+01 1.381e+02
1.499e+02 4.452e+01 1.099e+02
1.645e+02 4.314e+01 7.930e+01
1.806e+02 4.181e+01 4.577e+01
1.983e+02 4.051e+01 8.956e+00
2.177e+02 3.921e+01 -3.153e+01
2.390e+02 3.789e+01 -7.600e+01
2.624e+02 3.651e+01 -1.247e+02
2.880e+02 3.508e+01 -1.780e+02
3.162e+02 3.357e+01 1.239e+02
3.472e+02 3.199e+01 6.101e+01
3.811e+02 3.040e+01 -7.010e+00
4.184e+02 2.892e+01 -8.069e+01
4.594e+02 2.765e+01 -1.615e+02
5.043e+02 2.653e+01 1.087e+02
5.537e+02 2.545e+01 8.768e+00
6.078e+02 2.425e+01 -1.022e+02
6.673e+02 2.285e+01 1.354e+02
7.326e+02 2.114e+01 9.615e-01
8.043e+02 1.903e+01 -1.447e+02
8.830e+02 1.686e+01 5.886e+01
9.694e+02 1.505e+01 -1.114e+02
1.064e+03 1.327e+01 5.954e+01
1.168e+03 1.114e+01 -1.460e+02
1.283e+03 9.403e+00 -9.614e+00
1.408e+03 7.810e+00 1.030e+02
1.546e+03 6.196e+00 -1.679e+02
1.697e+03 4.885e+00 -1.061e+02
1.863e+03 3.458e+00 -7.615e+01
2.046e+03 1.877e+00 -7.766e+01
2.246e+03 5.896e-01 -1.178e+02
2.465e+03 -1.946e+00 1.618e+02
2.707e+03 -2.175e+00 3.669e+01
2.971e+03 -5.923e+00 -1.204e+02
3.262e+03 -9.894e+00 3.021e+01
3.581e+03 -1.043e+01 1.051e+02
3.932e+03 -1.306e+01 1.448e+02
4.317e+03 -1.439e+01 1.113e+02
4.739e+03 -2.152e+01 -6.138e+01
5.203e+03 -2.588e+01 1.334e+02
5.712e+03 -3.012e+01 -1.377e+02
6.270e+03 -3.439e+01 -1.739e+02
6.884e+03 -4.478e+01 8.902e+01
7.558e+03 -4.723e+01 -1.652e+02
8.297e+03 -5.380e+01 5.649e+01
9.109e+03 -5.847e+01 1.363e+02
1.000e+04 -5.566e+01 1.680e+02
