# frequency  SPL  phase
1.000e+01 4.851e+01 -6.219e+01
1.098e+01 5.016e+01 -6.850e+01
1.205e+01 5.181e+01 -7.545e+01
1.323e+01 5.347e+01 -8.321e+01
1.453e+01 5.513e+01 -9.188e+01
1.595e+01 5.679e+01 -1.015e+02
1.751e+01 5.844e+01 -1.123e+02
1.922e+01 6.009e+01 -1.243e+02
2.110e+01 6.172e+01 -1.380e+02
2.317e+01 6.333e+01 -1.536e+02
2.543e+01 6.485e+01 -1.715e+02
2.792e+01 6.623e+01 1.679e+02
3.065e+01 6.732e+01 1.442e+02
3.365e+01 6.791e+01 1.175e+02
3.695e+01 6.781e+01 8.928e+01
4.056e+01 6.702e+01 6.149e+01
4.453e+01 6.571e+01 3.544e+01
4.889e+01 6.410e+01 1.148e+01
5.367e+01 6.235e+01 -1.071e+01
5.892e+01 6.056e+01 -3.174e+01
6.469e+01 5.875e+01 -5.214e+01
7.102e+01 5.697e+01 -7.229e+01
7.796e+01 5.520e+01 -9.254e+01
8.559e+01 5.346e+01 -1.132e+02
9.397e+01 5.176e+01 -1.346e+02
1.032e+02 5.008e+01 -1.569e+02
1.132e+02 4.845e+01 1.795e+02
1.243e+02 4.686e+01 1.545e+02
1.365e+02 4.533e+01 1.278e+02
1.499e+02 4.386e+01 9.888e+01
1.645e+02 4.244e+01 6.751e+01
1.806e+02 4.108e+01 3.322e+01
1.983e+02 3.976e+01 -4.393e+00
2.177e+02 3.846e+01 -4.576e+01
2.390e+02 3.717e+01 -9.126e+01
2.624e+02 3.584e+01 -1.413e+02
2.880e+02 3.448e+01 1.638e+02
3.162e+02 3.304e+01 1.037e+02
3.472e+02 3.152e+01 3.806e+01
3.811e+02 2.991e+01 -3.329e+01
4.184e+02 2.827e+01 -1.105e+02
4.594e+02 2.671e+01 1.656e+02
5.043e+02 2.530e+01 7.385e+01
5.537e+02 2.405e+01 -2.754e+01
6.078e+02 2.283e+01 -1.403e+02
6.673e+02 2.149e+01 9.509e+01
7.326e+02 1.997e+01 -4.266e+01
8.043e+02 1.804e+01 1.664e+02
8.830e+02 1.574e+01 3.296e+00
9.694e+02 1.348e+01 -1.718e+02
1.064e+03 1.164e+01 -3.848e+00
1.168e+03 9.672e+00 1.449e+02
1.283e+03 7.893e+00 -8.547e+01
1.408e+03 6.321e+00 2.043e+01
1.546e+03 4.728e+00 1.006e+02
1.697e+03 3.087e+00 1.543e+02
1.863e+03 1.979e+00 1.763e+02
2.046e+03 4.094e-01 1.624e+02
2.246e+03 -6.092e-01 1.121e+02
2.465e+03 -2.475e+00 1.454e+01
2.707e+03 -4.541e+00 -1.059e+02
2.971e+03 -8.042e+00 7.097e+01
3.262e+03 -6.965e+00 -1.408e+02
3.581e+03 -1.284e+01 -9.617e+01
3.932e+03 -1.331e+01 -9.416e+01
4.317e+03 -2.279e+01 1.600e+02
4.739e+03 -2.371e+01 6.894e+01
5.203e+03 -2.680e+01 -1.714e+02
5.712e+03 -3.988e+01 -1.319e+02
6.270e+03 -3.727e+01 1.639e+02
6.884e+03 -5.072e+01 -4.582e+01
7.558e+03 -4.680e+01 -9.800e+01
8.297e+03 -4.851e+01 -1.186e+02
9.109e+03 -5.110e+01 -2.264e+01
1.000e+04 -5.284e+01 -2.537e+01
