# frequency  SPL  phase
1.000e+01 4.217e+01 1.162e+02
1.098e+01 4.366e+01 1.097e+02
1.205e+01 4.510e+01 1.026e+02
1.323e+01 4.650e+01 9.467e+01
1.453e+01 4.784e+01 8.581e+01
1.595e+01 4.909e+01 7.597e+01
1.751e+01 5.024e+01 6.496e+01
1.922e+01 5.123e+01 5.262e+01
2.110e+01 5.200e+01 3.867e+01
2.317e+01 5.243e+01 2.277e+01
2.543e+01 5.230e+01 4.661e+00
2.792e+01 5.113e+01 -1.622e+01
3.065e+01 4.764e+01 -3.991e+01
3.365e+01 3.259e+01 -6.093e+01
3.695e+01 4.668e+01 8.153e+01
4.056e+01 5.360e+01 5.397e+01
4.453e+01 5.695e+01 2.749e+01
4.889e+01 5.886e+01 2.896e+00
5.367e+01 6.005e+01 -2.006e+01
5.892e+01 6.082e+01 -4.196e+01
6.469e+01 6.134e+01 -6.334e+01
7.102e+01 6.171e+01 -8.460e+01
7.796e+01 6.198e+01 -1.061e+02
8.559e+01 6.217e+01 -1.281e+02
9.397e+01 6.231e+01 -1.511e+02
1.032e+02 6.242e+01 -1.750e+02
1.132e+02 6.250e+01 1.596e+02
1.243e+02 6.256e+01 1.326e+02
1.365e+02 6.262e+01 1.038e+02
1.499e+02 6.267e+01 7.277e+01
1.645e+02 6.272e+01 3.928e+01
1.806e+02 6.277e+01 2.993e+00
1.983e+02 6.281e+01 -3.641e+01
2.177e+02 6.285e+01 -7.926e+01
2.390e+02 6.287e+01 -1.259e+02
2.624e+02 6.290e+01 -1.766e+02
2.880e+02 6.295e+01 1.283e+02
3.162e+02 6.308e+01 6.821e+01
3.472e+02 6.333e+01 2.309e+00
3.811e+02 6.372e+01 -7.065e+01
4.184e+02 6.419e+01 -1.520e+02
4.594e+02 6.461e+01 1.168e+02
5.043e+02 6.468e+01 1.511e+01
5.537e+02 6.415e+01 -9.542e+01
6.078e+02 6.339e+01 1.479e+02
6.673e+02 6.315e+01 2.144e+01
7.326e+02 6.289e+01 -1.213e+02
8.043e+02 6.167e+01 8.258e+01
8.830e+02 6.042e+01 -7.894e+01
9.694e+02 6.062e+01 1.010e+02
1.064e+03 6.011e+01 -1.031e+02
1.168e+03 5.926e+01 3.704e+01
1.283e+03 5.843e+01 1.546e+02
1.408e+03 5.734e+01 -1.098e+02
1.546e+03 5.629e+01 -3.759e+01
1.697e+03 5.581e+01 -3.664e-01
1.863e+03 5.378e+01 8.765e+00
2.046e+03 5.105e+01 -1.880e+01
2.246e+03 4.893e+01 -8.093e+01
2.465e+03 4.443e+01 1.769e+02
2.707e+03 3.595e+01 4.250e+01
2.971e+03 3.039e+01 -6.149e+01
3.262e+03 3.863e+01 8.775e+01
3.581e+03 4.144e+01 1.351e+02
3.932e+03 4.262e+01 1.216e+02
4.317e+03 3.962e+01 2.293e+01
4.739e+03 3.562e+01 -1.366e+02
5.203e+03 2.419e+01 3.859e+00
5.712e+03 2.868e+01 1.152e+02
6.270e+03 3.354e+01 2.786e+01
6.884e+03 3.202e+01 -1.736e+02
7.558e+03 2.076e+01 -1.263e+02
8.297e+03 2.558e+01 -1.196e+02
9.109e+03 3.163e+01 -1.407e+00
1.000e+04 1.159e+01 -5.762e+01
