# frequency  SPL  phase
1.000e+01 4.274e+01 1.175e+02
1.098e+01 4.422e+01 1.112e+02
1.205e+01 4.566e+01 1.042e+02
1.323e+01 4.706e+01 9.644e+01
1.453e+01 4.841e+01 8.775e+01
1.595e+01 4.966e+01 7.811e+01
1.751e+01 5.081e+01 6.732e+01
1.922e+01 5.180e+01 5.521e+01
2.110e+01 5.257e+01 4.151e+01
2.317e+01 5.301e+01 2.589e+01
2.543e+01 5.288e+01 8.093e+00
2.792e+01 5.172e+01 -1.245e+01
3.065e+01 4.824e+01 -3.575e+01
3.365e+01 3.319e+01 -5.636e+01
3.695e+01 4.729e+01 8.657e+01
4.056e+01 5.423e+01 5.952e+01
4.453e+01 5.759e+01 3.360e+01
4.889e+01 5.952e+01 9.637e+00
5.367e+01 6.073e+01 -1.262e+01
5.892e+01 6.153e+01 -3.376e+01
6.469e+01 6.210e+01 -5.429e+01
7.102e+01 6.252e+01 -7.462e+01
7.796e+01 6.285e+01 -9.508e+01
8.559e+01 6.313e+01 -1.161e+02
9.397e+01 6.338e+01 -1.378e+02
1.032e+02 6.363e+01 -1.606e+02
1.132e+02 6.389e+01 1.753e+02
1.243e+02 6.417e+01 1.495e+02
1.365e+02 6.448e+01 1.217e+02
1.499e+02 6.483e+01 9.151e+01
1.645e+02 6.521e+01 5.854e+01
1.806e+02 6.560e+01 2.236e+01
1.983e+02 6.598e+01 -1.739e+01
2.177e+02 6.633e+01 -6.106e+01
2.390e+02 6.661e+01 -1.089e+02
2.624e+02 6.680e+01 -1.612e+02
2.880e+02 6.691e+01 1.421e+02
3.162e+02 6.695e+01 8.056e+01
3.472e+02 6.700e+01 1.399e+01
3.811e+02 6.710e+01 -5.840e+01
4.184e+02 6.730e+01 -1.375e+02
4.594e+02 6.764e+01 1.353e+02
5.043e+02 6.804e+01 3.847e+01
5.537e+02 6.833e+01 -6.891e+01
6.078e+02 6.841e+01 1.732e+02
6.673e+02 6.832e+01 4.408e+01
7.326e+02 6.794e+01 -9.657e+01
8.043e+02 6.749e+01 1.120e+02
8.830e+02 6.744e+01 -5.273e+01
9.694e+02 6.765e+01 1.231e+02
1.064e+03 6.733e+01 -8.004e+01
1.168e+03 6.691e+01 5.947e+01
1.283e+03 6.651e+01 1.770e+02
1.408e+03 6.583e+01 -8.772e+01
1.546e+03 6.548e+01 -1.643e+01
1.697e+03 6.522e+01 2.357e+01
1.863e+03 6.465e+01 3.220e+01
2.046e+03 6.404e+01 5.545e+00
2.246e+03 6.285e+01 -6.009e+01
2.465e+03 6.125e+01 -1.666e+02
2.707e+03 5.907e+01 4.170e+01
2.971e+03 5.591e+01 -1.592e+02
3.262e+03 5.153e+01 -5.604e+01
3.581e+03 4.250e+01 -1.686e+01
3.932e+03 3.872e+01 1.652e+02
4.317e+03 4.706e+01 5.561e+01
4.739e+03 4.963e+01 -1.170e+02
5.203e+03 4.952e+01 -1.364e+01
5.712e+03 4.786e+01 -8.629e+00
6.270e+03 4.200e+01 -1.014e+02
6.884e+03 2.886e+01 6.441e+01
7.558e+03 3.729e+01 -1.290e+02
8.297e+03 4.094e+01 1.186e+02
9.109e+03 3.881e+01 -1.527e+02
1.000e+04 2.399e+01 1.366e+02
