# frequency  SPL  phase
1.000e+01 4.222e+01 1.163e+02
1.098e+01 4.370e+01 1.099e+02
1.205e+01 4.514e+01 1.028e+02
1.323e+01 4.654e+01 9.483e+01
1.453e+01 4.789e+01 8.598e+01
1.595e+01 4.914e+01 7.617e+01
1.751e+01 5.029e+01 6.518e+01
1.922e+01 5.128e+01 5.286e+01
2.110e+01 5.204e+01 3.893e+01
2.317e+01 5.247e+01 2.305e+01
2.543e+01 5.234e+01 4.973e+00
2.792e+01 5.117e+01 -1.588e+01
3.065e+01 4.768e+01 -3.953e+01
3.365e+01 3.263e+01 -6.051e+01
3.695e+01 4.671e+01 8.200e+01
4.056e+01 5.364e+01 5.448e+01
4.453e+01 5.698e+01 2.805e+01
4.889e+01 5.889e+01 3.527e+00
5.367e+01 6.006e+01 -1.935e+01
5.892e+01 6.083e+01 -4.117e+01
6.469e+01 6.135e+01 -6.246e+01
7.102e+01 6.171e+01 -8.359e+01
7.796e+01 6.196e+01 -1.049e+02
8.559e+01 6.214e+01 -1.268e+02
9.397e+01 6.227e+01 -1.495e+02
1.032e+02 6.236e+01 -1.732e+02
1.132e+02 6.242e+01 1.618e+02
1.243e+02 6.247e+01 1.353e+02
1.365e+02 6.253e+01 1.070e+02
1.499e+02 6.259e+01 7.673e+01
1.645e+02 6.268e+01 4.410e+01
1.806e+02 6.280e+01 8.769e+00
1.983e+02 6.298e+01 -2.967e+01
2.177e+02 6.321e+01 -7.170e+01
2.390e+02 6.350e+01 -1.179e+02
2.624e+02 6.383e+01 -1.687e+02
2.880e+02 6.419e+01 1.353e+02
3.162e+02 6.457e+01 7.348e+01
3.472e+02 6.496e+01 5.202e+00
3.811e+02 6.531e+01 -7.041e+01
4.184e+02 6.554e+01 -1.540e+02
4.594e+02 6.556e+01 1.142e+02
5.043e+02 6.545e+01 1.407e+01
5.537e+02 6.523e+01 -9.614e+01
6.078e+02 6.456e+01 1.420e+02
6.673e+02 6.308e+01 1.101e+01
7.326e+02 6.117e+01 -1.246e+02
8.043e+02 6.037e+01 9.489e+01
8.830e+02 6.124e+01 -6.635e+01
9.694e+02 6.157e+01 1.067e+02
1.064e+03 6.087e+01 -9.782e+01
1.168e+03 5.995e+01 4.143e+01
1.283e+03 5.899e+01 1.606e+02
1.408e+03 5.824e+01 -1.029e+02
1.546e+03 5.730e+01 -3.486e+01
1.697e+03 5.601e+01 5.563e+00
1.863e+03 5.407e+01 1.420e+01
2.046e+03 5.247e+01 -4.262e+00
2.246e+03 5.023e+01 -7.452e+01
2.465e+03 4.513e+01 -1.767e+02
2.707e+03 3.729e+01 4.500e+01
2.971e+03 2.934e+01 -3.549e+01
3.262e+03 3.976e+01 1.017e+02
3.581e+03 4.256e+01 1.522e+02
3.932e+03 4.331e+01 1.347e+02
4.317e+03 4.165e+01 4.217e+01
4.739e+03 3.647e+01 -1.251e+02
5.203e+03 2.473e+01 2.146e+00
5.712e+03 3.032e+01 1.378e+02
6.270e+03 3.166e+01 7.959e+01
6.884e+03 3.286e+01 -1.602e+02
7.558e+03 2.148e+01 -1.175e+02
8.297e+03 2.604e+01 -9.236e+01
9.109e+03 2.983e+01 -8.919e+00
1.000e+04 1.536e+01 -3.969e+01
