# frequency  SPL  phase
1.000e+01 4.413e+01 1.242e+02
1.151e+01 4.484e+01 1.204e+02
1.326e+01 4.474e+01 1.216e+02
1.526e+01 4.420e+01 1.402e+02
1.758e+01 4.841e+01 1.777e+02
2.024e+01 5.644e+01 -1.736e+02
2.330e+01 6.387e+01 1.733e+02
2.683e+01 7.033e+01 1.455e+02
3.089e+01 7.485e+01 1.050e+02
3.556e+01 7.667e+01 6.310e+01
4.095e+01 7.708e+01 2.886e+01
4.715e+01 7.722e+01 2.408e-01
5.429e+01 7.739e+01 -2.622e+01
6.251e+01 7.761e+01 -5.247e+01
7.197e+01 7.786e+01 -7.963e+01
8.286e+01 7.811e+01 -1.084e+02
9.541e+01 7.836e+01 -1.396e+02
1.098e+02 7.863e+01 -1.736e+02
1.265e+02 7.894e+01 1.486e+02
1.456e+02 7.929e+01 1.064e+02
1.677e+02 7.972e+01 5.847e+01
1.931e+02 8.020e+01 3.680e+00
2.223e+02 8.069e+01 -5.925e+01
2.559e+02 8.115e+01 -1.315e+02
2.947e+02 8.158e+01 1.456e+02
3.393e+02 8.197e+01 5.039e+01
3.907e+02 8.228e+01 -5.943e+01
4.498e+02 8.230e+01 1.744e+02
5.180e+02 8.198e+01 3.194e+01
5.964e+02 8.194e+01 -1.277e+02
6.866e+02 8.265e+01 4.562e+01
7.906e+02 8.292e+01 -1.738e+02
9.103e+02 8.268e+01 -6.522e+01
1.048e+03 8.227e+01 8.359e+00
1.207e+03 8.194e+01 3.723e+01
1.390e+03 8.090e+01 1.609e+01
1.600e+03 7.988e+01 -6.010e+01
1.842e+03 7.877e+01 1.554e+02
2.121e+03 7.704e+01 -7.508e+01
2.442e+03 7.270e+01 -2.892e+01
2.812e+03 6.917e+01 -8.193e+01
3.237e+03 6.708e+01 9.857e+01
3.728e+03 6.674e+01 1.501e+02
4.292e+03 6.555e+01 4.959e+01
4.942e+03 6.222e+01 1.519e+02
5.690e+03 5.455e+01 4.510e+01
6.551e+03 4.475e+01 -5.750e+01
7.543e+03 4.912e+01 4.341e+01
8.685e+03 2.151e+01 -1.206e+02
1.000e+04 3.402e+01 -1.401e+02
