# frequency  SPL  phase
1.000e+01 4.487e+01 -4.909e+01
1.151e+01 4.843e+01 -6.006e+01
1.326e+01 5.217e+01 -7.311e+01
1.526e+01 5.605e+01 -8.835e+01
1.758e+01 6.016e+01 -1.065e+02
2.024e+01 6.450e+01 -1.284e+02
2.330e+01 6.907e+01 -1.561e+02
2.683e+01 7.355e+01 1.667e+02
3.089e+01 7.668e+01 1.189e+02
3.556e+01 7.749e+01 7.065e+01
4.095e+01 7.716e+01 3.037e+01
4.715e+01 7.677e+01 -4.198e+00
5.429e+01 7.654e+01 -3.670e+01
6.251e+01 7.646e+01 -6.927e+01
7.197e+01 7.648e+01 -1.032e+02
8.286e+01 7.656e+01 -1.393e+02
9.541e+01 7.665e+01 -1.785e+02
1.098e+02 7.676e+01 1.385e+02
1.265e+02 7.685e+01 9.088e+01
1.456e+02 7.694e+01 3.773e+01
1.677e+02 7.701e+01 -2.201e+01
1.931e+02 7.707e+01 -8.946e+01
2.223e+02 7.711e+01 -1.659e+02
2.559e+02 7.716e+01 1.071e+02
2.947e+02 7.721e+01 7.621e+00
3.393e+02 7.722e+01 -1.066e+02
3.907e+02 7.707e+01 1.222e+02
4.498e+02 7.668e+01 -2.774e+01
5.180e+02 7.611e+01 1.615e+02
5.964e+02 7.539e+01 -3.368e+01
6.866e+02 7.446e+01 1.037e+02
7.906e+02 7.375e+01 -1.499e+02
9.103e+02 7.327e+01 -8.806e+01
1.048e+03 7.125e+01 -6.821e+01
1.207e+03 7.030e+01 -1.031e+02
1.390e+03 6.474e+01 1.605e+02
1.600e+03 6.098e+01 2.927e+01
1.842e+03 5.934e+01 1.721e+02
2.121e+03 5.429e+01 -1.588e+02
2.442e+03 5.092e+01 1.631e+02
2.812e+03 4.950e+01 -4.153e+01
3.237e+03 4.927e+01 -1.657e+01
3.728e+03 5.099e+01 -1.437e+02
4.292e+03 4.636e+01 -7.729e+01
4.942e+03 4.295e+01 1.336e+02
5.690e+03 3.469e+01 1.623e+02
6.551e+03 3.330e+01 1.345e+00
7.543e+03 1.473e+01 3.942e+01
8.685e+03 2.126e+01 1.734e+02
1.000e+04 2.679e+01 6.219e+01
