# frequency  SPL  phase
1.000e+01 4.346e+01 -4.853e+01
1.151e+01 4.722e+01 -6.009e+01
1.326e+01 5.114e+01 -7.367e+01
1.526e+01 5.520e+01 -8.932e+01
1.758e+01 5.949e+01 -1.078e+02
2.024e+01 6.398e+01 -1.298e+02
2.330e+01 6.869e+01 -1.575e+02
2.683e+01 7.329e+01 1.655e+02
3.089e+01 7.652e+01 1.179e+02
3.556e+01 7.741e+01 6.987e+01
4.095e+01 7.715e+01 2.996e+01
4.715e+01 7.680e+01 -4.180e+00
5.429e+01 7.661e+01 -3.621e+01
6.251e+01 7.656e+01 -6.826e+01
7.197e+01 7.660e+01 -1.016e+02
8.286e+01 7.667e+01 -1.371e+02
9.541e+01 7.676e+01 -1.756e+02
1.098e+02 7.684e+01 1.421e+02
1.265e+02 7.691e+01 9.534e+01
1.456e+02 7.695e+01 4.315e+01
1.677e+02 7.696e+01 -1.551e+01
1.931e+02 7.694e+01 -8.170e+01
2.223e+02 7.687e+01 -1.567e+02
2.559e+02 7.678e+01 1.180e+02
2.947e+02 7.662e+01 2.052e+01
3.393e+02 7.635e+01 -9.114e+01
3.907e+02 7.583e+01 1.412e+02
4.498e+02 7.501e+01 -3.744e+00
5.180e+02 7.402e+01 -1.676e+02
5.964e+02 7.297e+01 6.854e+00
6.866e+02 7.223e+01 1.574e+02
7.906e+02 7.256e+01 -8.589e+01
9.103e+02 7.221e+01 -1.427e+01
1.048e+03 7.188e+01 2.282e+01
1.207e+03 7.173e+01 -1.351e+00
1.390e+03 7.076e+01 -7.281e+01
1.600e+03 7.072e+01 1.377e+02
1.842e+03 6.920e+01 -9.574e+01
2.121e+03 6.480e+01 -6.145e+01
2.442e+03 5.774e+01 -1.144e+02
2.812e+03 5.257e+01 7.951e+01
3.237e+03 5.166e+01 1.231e+02
3.728e+03 5.439e+01 1.370e+01
4.292e+03 4.993e+01 9.498e+01
4.942e+03 4.570e+01 1.295e+01
5.690e+03 3.380e+01 4.854e+01
6.551e+03 2.654e+01 3.109e+00
7.543e+03 2.562e+01 1.646e+02
8.685e+03 1.947e+01 1.768e+02
1.000e+04 1.414e+01 7.059e+01
