# frequency  SPL  phase
1.000e+01 -1.515e+00 1.593e+02
1.151e+01 9.269e-01 1.562e+02
1.326e+01 3.384e+00 1.526e+02
1.526e+01 5.822e+00 1.484e+02
1.758e+01 8.277e+00 1.437e+02
2.024e+01 1.072e+01 1.382e+02
2.330e+01 1.316e+01 1.318e+02
2.683e+01 1.560e+01 1.246e+02
3.089e+01 1.804e+01 1.162e+02
3.556e+01 2.048e+01 1.066e+02
4.095e+01 2.292e+01 9.556e+01
4.715e+01 2.535e+01 8.287e+01
5.429e+01 2.779e+01 6.830e+01
6.251e+01 3.022e+01 5.159e+01
7.197e+01 3.266e+01 3.242e+01
8.286e+01 3.512e+01 1.043e+01
9.541e+01 3.760e+01 -1.484e+01
1.098e+02 4.013e+01 -4.389e+01
1.265e+02 4.272e+01 -7.744e+01
1.456e+02 4.539e+01 -1.163e+02
1.677e+02 4.815e+01 -1.615e+02
1.931e+02 5.098e+01 1.456e+02
2.223e+02 5.383e+01 8.384e+01
2.559e+02 5.665e+01 1.212e+01
2.947e+02 5.942e+01 -7.072e+01
3.393e+02 6.220e+01 -1.662e+02
3.907e+02 6.500e+01 8.297e+01
4.498e+02 6.762e+01 -4.599e+01
5.180e+02 6.974e+01 1.656e+02
5.964e+02 7.157e+01 1.467e-01
6.866e+02 7.445e+01 1.692e+02
7.906e+02 7.658e+01 -6.051e+01
9.103e+02 7.705e+01 4.318e+01
1.048e+03 7.785e+01 1.153e+02
1.207e+03 7.885e+01 1.446e+02
1.390e+03 7.983e+01 1.258e+02
1.600e+03 8.079e+01 4.851e+01
1.842e+03 8.148e+01 -9.199e+01
2.121e+03 8.226e+01 4.822e+01
2.442e+03 8.189e+01 1.063e+02
2.812e+03 8.158e+01 6.916e+01
3.237e+03 8.164e+01 -7.985e+01
3.728e+03 8.212e+01 -2.110e+00
4.292e+03 8.148e+01 -7.906e+01
4.942e+03 8.100e+01 3.583e+01
5.690e+03 8.038e+01 -5.542e+01
6.551e+03 7.855e+01 -1.143e+01
7.543e+03 7.719e+01 1.209e+02
8.685e+03 7.485e+01 -4.729e+01
1.000e+04 7.064e+01 1.475e+02
