# frequency  SPL  phase
1.000e+01 -3.283e+00 1.548e+02
1.151e+01 -8.405e-01 1.510e+02
1.326e+01 1.617e+00 1.466e+02
1.526e+01 4.057e+00 1.416e+02
1.758e+01 6.513e+00 1.357e+02
2.024e+01 8.959e+00 1.290e+02
2.330e+01 1.140e+01 1.213e+02
2.683e+01 1.385e+01 1.124e+02
3.089e+01 1.629e+01 1.022e+02
3.556e+01 1.873e+01 9.046e+01
4.095e+01 2.118e+01 7.690e+01
4.715e+01 2.361e+01 6.131e+01
5.429e+01 2.605e+01 4.336e+01
6.251e+01 2.848e+01 2.270e+01
7.197e+01 3.091e+01 -1.063e+00
8.286e+01 3.334e+01 -2.841e+01
9.541e+01 3.576e+01 -5.993e+01
1.098e+02 3.818e+01 -9.620e+01
1.265e+02 4.059e+01 -1.380e+02
1.456e+02 4.298e+01 1.739e+02
1.677e+02 4.535e+01 1.184e+02
1.931e+02 4.770e+01 5.461e+01
2.223e+02 5.003e+01 -1.887e+01
2.559e+02 5.234e+01 -1.036e+02
2.947e+02 5.459e+01 1.583e+02
3.393e+02 5.665e+01 4.462e+01
3.907e+02 5.833e+01 -8.639e+01
4.498e+02 5.941e+01 1.247e+02
5.180e+02 6.015e+01 -4.192e+01
5.964e+02 6.102e+01 1.288e+02
6.866e+02 6.136e+01 -8.790e+01
7.906e+02 6.124e+01 3.823e+01
9.103e+02 6.630e+01 1.266e+02
1.048e+03 6.957e+01 1.433e+02
1.207e+03 7.187e+01 1.158e+02
1.390e+03 7.345e+01 2.030e+01
1.600e+03 7.332e+01 -1.346e+02
1.842e+03 7.184e+01 -4.554e+00
2.121e+03 7.008e+01 5.152e+01
2.442e+03 6.931e+01 1.531e+01
2.812e+03 6.847e+01 -1.377e+02
3.237e+03 6.898e+01 -5.933e+01
3.728e+03 7.082e+01 -1.474e+02
4.292e+03 6.372e+01 -2.255e+01
4.942e+03 6.511e+01 -1.488e+02
5.690e+03 6.106e+01 -8.330e+01
6.551e+03 6.139e+01 4.010e+01
7.543e+03 5.533e+01 -1.055e+02
8.685e+03 5.358e+01 5.151e+01
1.000e+04 4.597e+01 1.775e+02
