# frequency  SPL  phase
1.000e+01 -2.315e+00 1.574e+02
1.151e+01 1.259e-01 1.540e+02
1.326e+01 2.582e+00 1.500e+02
1.526e+01 5.019e+00 1.455e+02
1.758e+01 7.474e+00 1.403e+02
2.024e+01 9.916e+00 1.343e+02
2.330e+01 1.235e+01 1.274e+02
2.683e+01 1.479e+01 1.194e+02
3.089e+01 1.723e+01 1.102e+02
3.556e+01 1.966e+01 9.973e+01
4.095e+01 2.209e+01 8.761e+01
4.715e+01 2.451e+01 7.369e+01
5.429e+01 2.693e+01 5.769e+01
6.251e+01 2.934e+01 3.932e+01
7.197e+01 3.174e+01 1.823e+01
8.286e+01 3.413e+01 -5.972e+00
9.541e+01 3.652e+01 -3.376e+01
1.098e+02 3.891e+01 -6.561e+01
1.265e+02 4.131e+01 -1.022e+02
1.456e+02 4.372e+01 -1.442e+02
1.677e+02 4.618e+01 1.676e+02
1.931e+02 4.869e+01 1.120e+02
2.223e+02 5.126e+01 4.777e+01
2.559e+02 5.390e+01 -2.649e+01
2.947e+02 5.660e+01 -1.123e+02
3.393e+02 5.944e+01 1.486e+02
3.907e+02 6.251e+01 3.327e+01
4.498e+02 6.571e+01 -1.026e+02
5.180e+02 6.865e+01 9.651e+01
5.964e+02 7.047e+01 -9.050e+01
6.866e+02 7.109e+01 6.141e+01
7.906e+02 7.208e+01 -1.705e+02
9.103e+02 7.255e+01 -7.870e+01
1.048e+03 7.389e+01 -1.666e+01
1.207e+03 7.521e+01 -1.292e+01
1.390e+03 7.536e+01 -5.535e+01
1.600e+03 7.632e+01 -1.569e+02
1.842e+03 7.622e+01 3.289e+01
2.121e+03 7.631e+01 1.491e+02
2.442e+03 7.604e+01 1.629e+02
2.812e+03 7.515e+01 8.384e+01
3.237e+03 7.454e+01 -1.137e+02
3.728e+03 7.417e+01 -9.902e+01
4.292e+03 7.340e+01 1.246e+02
4.942e+03 7.288e+01 1.566e+02
5.690e+03 7.140e+01 -1.055e+01
6.551e+03 7.044e+01 -6.446e+01
7.543e+03 6.689e+01 -3.793e+01
8.685e+03 6.450e+01 2.546e+01
1.000e+04 5.767e+01 8.412e+01
