# frequency  SPL  phase
1.000e+01 -2.440e+00 1.571e+02
1.151e+01 9.067e-04 1.536e+02
1.326e+01 2.457e+00 1.496e+02
1.526e+01 4.894e+00 1.450e+02
1.758e+01 7.349e+00 1.397e+02
2.024e+01 9.791e+00 1.336e+02
2.330e+01 1.223e+01 1.266e+02
2.683e+01 1.467e+01 1.185e+02
3.089e+01 1.711e+01 1.093e+02
3.556e+01 1.954e+01 9.860e+01
4.095e+01 2.197e+01 8.630e+01
4.715e+01 2.439e+01 7.217e+01
5.429e+01 2.680e+01 5.593e+01
6.251e+01 2.921e+01 3.727e+01
7.197e+01 3.161e+01 1.585e+01
8.286e+01 3.400e+01 -8.730e+00
9.541e+01 3.638e+01 -3.697e+01
1.098e+02 3.876e+01 -6.935e+01
1.265e+02 4.113e+01 -1.065e+02
1.456e+02 4.351e+01 -1.492e+02
1.677e+02 4.592e+01 1.618e+02
1.931e+02 4.836e+01 1.055e+02
2.223e+02 5.085e+01 4.060e+01
2.559e+02 5.340e+01 -3.427e+01
2.947e+02 5.601e+01 -1.206e+02
3.393e+02 5.875e+01 1.400e+02
3.907e+02 6.178e+01 2.459e+01
4.498e+02 6.506e+01 -1.113e+02
5.180e+02 6.822e+01 8.737e+01
5.964e+02 7.040e+01 -1.016e+02
6.866e+02 7.133e+01 4.554e+01
7.906e+02 7.207e+01 1.681e+02
9.103e+02 7.219e+01 -1.053e+02
1.048e+03 7.251e+01 -4.244e+01
1.207e+03 7.450e+01 -3.860e+01
1.390e+03 7.480e+01 -8.783e+01
1.600e+03 7.538e+01 1.685e+02
1.842e+03 7.584e+01 -6.394e+00
2.121e+03 7.485e+01 9.756e+01
2.442e+03 7.502e+01 1.113e+02
2.812e+03 7.414e+01 2.201e+01
3.237e+03 7.371e+01 1.742e+02
3.728e+03 7.361e+01 -1.791e+02
4.292e+03 7.242e+01 3.051e+01
4.942e+03 7.137e+01 6.944e+01
5.690e+03 7.023e+01 -1.326e+02
6.551e+03 6.843e+01 1.682e+02
7.543e+03 6.569e+01 1.620e+02
8.685e+03 6.206e+01 -1.437e+02
1.000e+04 5.732e+01 -1.107e+02
