# frequency  SPL  phase
1.000e+01 4.254e+01 -5.021e+01
1.151e+01 4.642e+01 -6.201e+01
1.326e+01 5.047e+01 -7.574e+01
1.526e+01 5.464e+01 -9.145e+01
1.758e+01 5.903e+01 -1.099e+02
2.024e+01 6.362e+01 -1.318e+02
2.330e+01 6.841e+01 -1.592e+02
2.683e+01 7.307e+01 1.640e+02
3.089e+01 7.636e+01 1.168e+02
3.556e+01 7.730e+01 6.919e+01
4.095e+01 7.707e+01 2.969e+01
4.715e+01 7.675e+01 -3.999e+00
5.429e+01 7.657e+01 -3.555e+01
6.251e+01 7.653e+01 -6.709e+01
7.197e+01 7.656e+01 -9.987e+01
8.286e+01 7.663e+01 -1.348e+02
9.541e+01 7.670e+01 -1.726e+02
1.098e+02 7.676e+01 1.459e+02
1.265e+02 7.679e+01 9.997e+01
1.456e+02 7.679e+01 4.878e+01
1.677e+02 7.674e+01 -8.699e+00
1.931e+02 7.663e+01 -7.350e+01
2.223e+02 7.647e+01 -1.468e+02
2.559e+02 7.624e+01 1.299e+02
2.947e+02 7.591e+01 3.498e+01
3.393e+02 7.541e+01 -7.316e+01
3.907e+02 7.470e+01 1.642e+02
4.498e+02 7.386e+01 2.613e+01
5.180e+02 7.326e+01 -1.300e+02
5.964e+02 7.308e+01 5.106e+01
6.866e+02 7.352e+01 -1.567e+02
7.906e+02 7.415e+01 -4.316e+01
9.103e+02 7.336e+01 3.076e+01
1.048e+03 7.268e+01 6.933e+01
1.207e+03 7.153e+01 5.270e+01
1.390e+03 6.974e+01 -1.140e+01
1.600e+03 6.779e+01 -1.471e+02
1.842e+03 6.363e+01 8.215e+00
2.121e+03 5.953e+01 9.081e+01
2.442e+03 5.419e+01 7.242e+01
2.812e+03 4.363e+01 -2.072e+01
3.237e+03 4.695e+01 1.607e+02
3.728e+03 5.021e+01 1.215e+02
4.292e+03 4.889e+01 -9.753e+01
4.942e+03 3.980e+01 -1.596e+02
5.690e+03 3.591e+01 3.358e+01
6.551e+03 3.738e+01 -1.544e+02
7.543e+03 2.865e+01 1.562e+02
8.685e+03 3.053e+01 1.443e+02
1.000e+04 1.605e+01 3.886e+00
