# frequency  SPL  phase
1.000e+01 4.561e+01 -5.082e+01
1.151e+01 4.907e+01 -6.145e+01
1.326e+01 5.269e+01 -7.414e+01
1.526e+01 5.647e+01 -8.904e+01
1.758e+01 6.049e+01 -1.069e+02
2.024e+01 6.474e+01 -1.286e+02
2.330e+01 6.923e+01 -1.561e+02
2.683e+01 7.364e+01 1.669e+02
3.089e+01 7.671e+01 1.191e+02
3.556e+01 7.747e+01 7.088e+01
4.095e+01 7.710e+01 3.058e+01
4.715e+01 7.667e+01 -4.044e+00
5.429e+01 7.642e+01 -3.662e+01
6.251e+01 7.632e+01 -6.928e+01
7.197e+01 7.632e+01 -1.033e+02
8.286e+01 7.638e+01 -1.395e+02
9.541e+01 7.647e+01 -1.789e+02
1.098e+02 7.656e+01 1.380e+02
1.265e+02 7.665e+01 9.023e+01
1.456e+02 7.673e+01 3.691e+01
1.677e+02 7.680e+01 -2.301e+01
1.931e+02 7.684e+01 -9.066e+01
2.223e+02 7.688e+01 -1.673e+02
2.559e+02 7.691e+01 1.055e+02
2.947e+02 7.695e+01 5.789e+00
3.393e+02 7.695e+01 -1.087e+02
3.907e+02 7.679e+01 1.199e+02
4.498e+02 7.638e+01 -3.036e+01
5.180e+02 7.579e+01 1.585e+02
5.964e+02 7.503e+01 -3.707e+01
6.866e+02 7.403e+01 9.964e+01
7.906e+02 7.309e+01 -1.545e+02
9.103e+02 7.234e+01 -9.168e+01
1.048e+03 7.015e+01 -7.051e+01
1.207e+03 6.917e+01 -1.003e+02
1.390e+03 6.520e+01 1.650e+02
1.600e+03 6.184e+01 2.267e+01
1.842e+03 5.887e+01 1.577e+02
2.121e+03 5.456e+01 -1.742e+02
2.442e+03 4.133e+01 1.338e+02
2.812e+03 3.065e+01 5.090e+01
3.237e+03 4.032e+01 -1.194e+02
3.728e+03 4.334e+01 -1.722e+02
4.292e+03 3.872e+01 -1.009e+02
4.942e+03 3.708e+01 1.327e+02
5.690e+03 3.443e+01 -1.109e+02
6.551e+03 3.965e+01 -2.095e+01
7.543e+03 3.248e+01 1.175e+02
8.685e+03 3.191e+01 -1.429e+01
1.000e+04 2.287e+01 8.272e+01
