# frequency  SPL  phase
1.000e+01 4.974e+01 1.268e+02
1.151e+01 5.127e+01 1.214e+02
1.326e+01 5.249e+01 1.168e+02
1.526e+01 5.336e+01 1.154e+02
1.758e+01 5.418e+01 1.218e+02
2.024e+01 5.678e+01 1.385e+02
2.330e+01 6.265e+01 1.467e+02
2.683e+01 6.928e+01 1.320e+02
3.089e+01 7.420e+01 9.874e+01
3.556e+01 7.634e+01 6.154e+01
4.095e+01 7.700e+01 3.082e+01
4.715e+01 7.734e+01 5.162e+00
5.429e+01 7.768e+01 -1.855e+01
6.251e+01 7.805e+01 -4.211e+01
7.197e+01 7.844e+01 -6.652e+01
8.286e+01 7.886e+01 -9.251e+01
9.541e+01 7.932e+01 -1.207e+02
1.098e+02 7.981e+01 -1.519e+02
1.265e+02 8.037e+01 1.732e+02
1.456e+02 8.097e+01 1.335e+02
1.677e+02 8.159e+01 8.802e+01
1.931e+02 8.215e+01 3.581e+01
2.223e+02 8.258e+01 -2.382e+01
2.559e+02 8.287e+01 -9.125e+01
2.947e+02 8.310e+01 -1.669e+02
3.393e+02 8.352e+01 1.077e+02
3.907e+02 8.429e+01 8.948e+00
4.498e+02 8.521e+01 -1.072e+02
5.180e+02 8.590e+01 1.171e+02
5.964e+02 8.614e+01 -3.861e+01
6.866e+02 8.621e+01 1.452e+02
7.906e+02 8.649e+01 -5.677e+01
9.103e+02 8.680e+01 6.892e+01
1.048e+03 8.654e+01 1.597e+02
1.207e+03 8.632e+01 -1.482e+02
1.390e+03 8.554e+01 -1.419e+02
1.600e+03 8.492e+01 1.746e+02
1.842e+03 8.435e+01 7.014e+01
2.121e+03 8.361e+01 -1.041e+02
2.442e+03 8.292e+01 1.390e+00
2.812e+03 8.199e+01 1.320e+01
3.237e+03 8.079e+01 -8.156e+01
3.728e+03 7.924e+01 6.117e+01
4.292e+03 7.723e+01 6.050e+01
4.942e+03 7.416e+01 -1.024e+02
5.690e+03 6.994e+01 -9.099e+01
6.551e+03 6.303e+01 6.513e+01
7.543e+03 4.674e+01 2.030e+01
8.685e+03 5.582e+01 1.067e+02
1.000e+04 5.825e+01 1.231e+02
