# frequency  SPL  phase
1.000e+01 4.028e+01 1.250e+02
1.151e+01 4.009e+01 1.245e+02
1.326e+01 3.862e+01 1.397e+02
1.526e+01 4.127e+01 -1.715e+02
1.758e+01 5.005e+01 -1.535e+02
2.024e+01 5.784e+01 -1.611e+02
2.330e+01 6.470e+01 1.796e+02
2.683e+01 7.077e+01 1.490e+02
3.089e+01 7.505e+01 1.068e+02
3.556e+01 7.670e+01 6.371e+01
4.095e+01 7.700e+01 2.855e+01
4.715e+01 7.705e+01 -8.854e-01
5.429e+01 7.716e+01 -2.811e+01
6.251e+01 7.733e+01 -5.514e+01
7.197e+01 7.752e+01 -8.311e+01
8.286e+01 7.772e+01 -1.128e+02
9.541e+01 7.792e+01 -1.448e+02
1.098e+02 7.812e+01 -1.798e+02
1.265e+02 7.833e+01 1.415e+02
1.456e+02 7.859e+01 9.827e+01
1.677e+02 7.889e+01 4.951e+01
1.931e+02 7.926e+01 -6.004e+00
2.223e+02 7.967e+01 -6.961e+01
2.559e+02 8.009e+01 -1.426e+02
2.947e+02 8.050e+01 1.334e+02
3.393e+02 8.092e+01 3.673e+01
3.907e+02 8.127e+01 -7.542e+01
4.498e+02 8.129e+01 1.548e+02
5.180e+02 8.070e+01 7.051e+00
5.964e+02 7.977e+01 -1.571e+02
6.866e+02 7.956e+01 1.712e+01
7.906e+02 7.958e+01 1.596e+02
9.103e+02 7.945e+01 -9.438e+01
1.048e+03 7.807e+01 -2.493e+01
1.207e+03 7.694e+01 6.966e+00
1.390e+03 7.577e+01 -1.219e+01
1.600e+03 7.452e+01 -8.735e+01
1.842e+03 7.306e+01 1.267e+02
2.121e+03 7.006e+01 -9.516e+01
2.442e+03 6.490e+01 -4.653e+01
2.812e+03 5.321e+01 -9.568e+01
3.237e+03 5.448e+01 -8.330e+01
3.728e+03 6.065e+01 -2.458e+01
4.292e+03 5.945e+01 -1.198e+02
4.942e+03 5.230e+01 -3.197e+01
5.690e+03 4.374e+01 2.540e+01
6.551e+03 5.108e+01 4.081e+01
7.543e+03 4.142e+01 1.361e+02
8.685e+03 4.414e+01 1.048e+02
1.000e+04 3.504e+01 -1.083e+02
