# frequency  SPL  phase
1.000e+01 -9.967e+00 1.586e+02
1.098e+01 -8.344e+00 1.565e+02
1.205e+01 -6.730e+00 1.542e+02
1.323e+01 -5.108e+00 1.516e+02
1.453e+01 -3.481e+00 1.489e+02
1.595e+01 -1.864e+00 1.458e+02
1.751e+01 -2.449e-01 1.425e+02
1.922e+01 1.371e+00 1.388e+02
2.110e+01 2.989e+00 1.348e+02
2.317e+01 4.611e+00 1.304e+02
2.543e+01 6.223e+00 1.255e+02
2.792e+01 7.840e+00 1.202e+02
3.065e+01 9.455e+00 1.144e+02
3.365e+01 1.107e+01 1.080e+02
3.695e+01 1.269e+01 1.010e+02
4.056e+01 1.430e+01 9.329e+01
4.453e+01 1.591e+01 8.486e+01
4.889e+01 1.752e+01 7.561e+01
5.367e+01 1.913e+01 6.550e+01
5.892e+01 2.074e+01 5.441e+01
6.469e+01 2.235e+01 4.225e+01
7.102e+01 2.396e+01 2.895e+01
7.796e+01 2.558e+01 1.439e+01
8.559e+01 2.720e+01 -1.568e+00
9.397e+01 2.884e+01 -1.906e+01
1.032e+02 3.049e+01 -3.822e+01
1.132e+02 3.216e+01 -5.925e+01
1.243e+02 3.386e+01 -8.239e+01
1.365e+02 3.560e+01 -1.078e+02
1.499e+02 3.737e+01 -1.359e+02
1.645e+02 3.918e+01 -1.669e+02
1.806e+02 4.103e+01 1.587e+02
1.983e+02 4.291e+01 1.206e+02
2.177e+02 4.480e+01 7.849e+01
2.390e+02 4.670e+01 3.187e+01
2.624e+02 4.857e+01 -1.954e+01
2.880e+02 5.044e+01 -7.611e+01
3.162e+02 5.231e+01 -1.383e+02
3.472e+02 5.421e+01 1.531e+02
3.811e+02 5.611e+01 7.723e+01
4.184e+02 5.796e+01 -6.770e+00
4.594e+02 5.967e+01 -9.968e+01
5.043e+02 6.109e+01 1.581e+02
5.537e+02 6.215e+01 4.766e+01
6.078e+02 6.320e+01 -6.975e+01
6.673e+02 6.491e+01 1.620e+02
7.326e+02 6.686e+01 1.590e+01
8.043e+02 6.797e+01 -1.481e+02
8.830e+02 6.819e+01 3.630e+01
9.694e+02 6.845e+01 -1.518e+02
1.064e+03 6.873e+01 3.303e+00
1.168e+03 6.910e+01 1.400e+02
1.283e+03 6.948e+01 -1.046e+02
1.408e+03 6.989e+01 -1.228e+01
1.546e+03 7.042e+01 5.419e+01
1.697e+03 7.085e+01 9.089e+01
1.863e+03 7.100e+01 9.695e+01
2.046e+03 7.145e+01 7.054e+01
2.246e+03 7.132e+01 1.796e+00
2.465e+03 7.098e+01 -1.031e+02
2.707e+03 7.061e+01 1.081e+02
2.971e+03 7.012e+01 -8.821e+01
3.262e+03 7.059e+01 1.999e+01
3.581e+03 7.123e+01 6.775e+01
3.932e+03 7.085e+01 4.884e+01
4.317e+03 6.991e+01 -4.081e+01
4.739e+03 6.966e+01 1.502e+02
5.203e+03 6.975e+01 -1.060e+02
5.712e+03 6.955e+01 -9.973e+01
6.270e+03 6.833e+01 1.687e+02
6.884e+03 6.761e+01 -4.293e+01
7.558e+03 6.596e+01 -1.996e+01
8.297e+03 6.474e+01 -1.317e+02
9.109e+03 6.153e+01 -4.259e+01
1.000e+04 5.939e+01 -1.112e+02
