# frequency  SPL  phase
1.000e+01 -1.054e+01 1.571e+02
1.098e+01 -8.918e+00 1.549e+02
1.205e+01 -7.304e+00 1.525e+02
1.323e+01 -5.682e+00 1.498e+02
1.453e+01 -4.056e+00 1.468e+02
1.595e+01 -2.438e+00 1.435e+02
1.751e+01 -8.191e-01 1.400e+02
1.922e+01 7.969e-01 1.361e+02
2.110e+01 2.415e+00 1.318e+02
2.317e+01 4.037e+00 1.271e+02
2.543e+01 5.649e+00 1.219e+02
2.792e+01 7.266e+00 1.162e+02
3.065e+01 8.880e+00 1.100e+02
3.365e+01 1.049e+01 1.031e+02
3.695e+01 1.211e+01 9.562e+01
4.056e+01 1.372e+01 8.739e+01
4.453e+01 1.533e+01 7.835e+01
4.889e+01 1.693e+01 6.842e+01
5.367e+01 1.854e+01 5.755e+01
5.892e+01 2.014e+01 4.561e+01
6.469e+01 2.173e+01 3.250e+01
7.102e+01 2.333e+01 1.813e+01
7.796e+01 2.491e+01 2.398e+00
8.559e+01 2.650e+01 -1.489e+01
9.397e+01 2.808e+01 -3.385e+01
1.032e+02 2.965e+01 -5.463e+01
1.132e+02 3.121e+01 -7.741e+01
1.243e+02 3.277e+01 -1.024e+02
1.365e+02 3.432e+01 -1.298e+02
1.499e+02 3.586e+01 -1.599e+02
1.645e+02 3.739e+01 1.672e+02
1.806e+02 3.891e+01 1.311e+02
1.983e+02 4.041e+01 9.151e+01
2.177e+02 4.190e+01 4.816e+01
2.390e+02 4.338e+01 6.174e-01
2.624e+02 4.483e+01 -5.150e+01
2.880e+02 4.625e+01 -1.086e+02
3.162e+02 4.761e+01 -1.709e+02
3.472e+02 4.893e+01 1.214e+02
3.811e+02 5.030e+01 4.830e+01
4.184e+02 5.190e+01 -3.107e+01
4.594e+02 5.389e+01 -1.186e+02
5.043e+02 5.625e+01 1.427e+02
5.537e+02 5.861e+01 3.043e+01
6.078e+02 6.062e+01 -9.514e+01
6.673e+02 6.223e+01 1.270e+02
7.326e+02 6.360e+01 -2.358e+01
8.043e+02 6.489e+01 1.716e+02
8.830e+02 6.598e+01 -1.170e+01
9.694e+02 6.604e+01 1.461e+02
1.064e+03 6.498e+01 -6.909e+01
1.168e+03 6.412e+01 6.328e+01
1.283e+03 6.339e+01 1.736e+02
1.408e+03 6.255e+01 -9.239e+01
1.546e+03 6.333e+01 -2.498e+01
1.697e+03 6.419e+01 3.331e+00
1.863e+03 6.308e+01 -1.510e+00
2.046e+03 6.210e+01 -3.222e+01
2.246e+03 6.166e+01 -8.575e+01
2.465e+03 6.328e+01 1.591e+02
2.707e+03 6.254e+01 -5.022e+00
2.971e+03 6.192e+01 1.385e+02
3.262e+03 6.040e+01 -1.136e+02
3.581e+03 6.101e+01 -8.057e+01
3.932e+03 5.900e+01 -1.076e+02
4.317e+03 6.095e+01 1.290e+02
4.739e+03 5.792e+01 -3.162e+01
5.203e+03 5.655e+01 5.917e+01
5.712e+03 5.318e+01 3.669e+01
6.270e+03 5.334e+01 -4.065e+01
6.884e+03 5.467e+01 7.600e+01
7.558e+03 5.263e+01 8.068e+01
8.297e+03 4.914e+01 3.175e+00
9.109e+03 4.275e+01 2.061e+01
1.000e+04 2.966e+01 1.351e+02
